year,country,player,position,overall,canKick
1995,Samoa,Sila Vaifale,TroisiemeLigneAile,77,false
1995,Samoa,Junior Paramore,TroisiemeLigneAile,75,false
1995,Samoa,Malaki Iupeli,TroisiemeLigneAile,73,false
1995,Samoa,Shem Tatupu,TroisiemeLigneAile,76,false
1995,Samoa,Sam Kaleta,TroisiemeLigneAile,74,false
1995,Samoa,Pat Lam,TroisiemeLigneCentre,84,false
1995,Samoa,Tu Nu'uali'itia,DemiDeMelee,77,false
1995,Samoa,Darren Kellett,DemiOuverture,77,true
1995,Samoa,Esera Puleitu,DemiOuverture,75,true
1995,Samoa,Va'apu'u Vitale,DemiOuverture,73,true
1995,Samoa,Daryl Williams,DemiOuverture,76,true
1995,Samoa,To'o Vaega,Centre,77,false
1995,Samoa,George Harder,Centre,75,false
1995,Samoa,George Leaupepe,Centre,73,false
1995,Samoa,Tupo Fa`amasino,Ailier,77,false
1995,Samoa,Brian Lima,Ailier,84,false
1995,Samoa,Freddie Tuilagi,Ailier,73,false
1995,Samoa,Fata Sini,Ailier,76,false
1995,Samoa,Mike Umaga,Arriere,81,false
1995,Irlande,John Fitzgerald,Pilier,76,false
1995,Irlande,Gary Halpin,Pilier,74,false
1995,Irlande,Nick Popplewell,Pilier,72,false
1995,Irlande,Paul Wallace,Pilier,75,false
1995,Irlande,Terry Kingston,Talonneur,76,false
1995,Irlande,Keith Wood,Talonneur,88,false
1995,Irlande,Neil Francis,DeuxiemeLigne,76,false
1995,Irlande,Gabriel Fulcher,DeuxiemeLigne,74,false
1995,Irlande,Paddy Johns,DeuxiemeLigne,72,false
1995,Irlande,Davy Tweed,DeuxiemeLigne,75,false
1995,Irlande,David Corkery,TroisiemeLigneAile,76,false
1995,Irlande,Eddie Halvey,TroisiemeLigneAile,74,false
1995,Irlande,Denis McBride,TroisiemeLigneAile,72,false
1995,Irlande,Anthony Foley,TroisiemeLigneCentre,82,false
1995,Irlande,Michael Bradley,DemiDeMelee,76,false
1995,Irlande,Niall Hogan,DemiDeMelee,74,false
1995,Irlande,Paul Burke,DemiOuverture,76,true
1995,Irlande,Eric Elwood,DemiOuverture,82,true
1995,Irlande,Jonathan Bell,Centre,76,false
1995,Irlande,Maurice Field,Centre,74,false
1995,Irlande,Brendan Mullin,Centre,72,false
1995,Irlande,Simon Geoghegan,Ailier,76,false
1995,Irlande,Darragh O'Mahony,Ailier,74,false
1995,Irlande,Richard Wallace,Ailier,72,false
1995,Irlande,Conor O'Shea,Arriere,83,false
1995,Irlande,Jim Staples,Arriere,74,false
1995,Japon,Osamu Ota,Pilier,64,false
1995,Japon,Kazuaki Takahashi,Pilier,62,false
1995,Japon,Eiji Hirotsu,Pilier,60,false
1995,Japon,Kazu Hamabe,Pilier,63,false
1995,Japon,Masahiro Kunda,Talonneur,64,false
1995,Japon,Masanori Takura,Talonneur,62,false
1995,Japon,Yoshihiko Sakuraba,DeuxiemeLigne,64,false
1995,Japon,Bruce Ferguson,DeuxiemeLigne,62,false
1995,Japon,Ko Izawa,TroisiemeLigneAile,64,false
1995,Japon,Takashi Akatsuka,TroisiemeLigneAile,62,false
1995,Japon,Hiroyuki Kajihara,TroisiemeLigneAile,60,false
1995,Japon,Tomoya Haneda,TroisiemeLigneAile,63,false
1995,Japon,Sinali Latu,TroisiemeLigneCentre,74,false
1995,Japon,Sione Latu,TroisiemeLigneCentre,62,false
1995,Japon,Masami Horikoshi,DemiDeMelee,64,false
1995,Japon,Wataru Murata,DemiDeMelee,62,false
1995,Japon,Katsuhiro Matsuo,DemiOuverture,64,true
1995,Japon,Keiji Hirose,DemiOuverture,62,true
1995,Japon,Akira Yoshida,Centre,64,false
1995,Japon,Seiji Hirao,Centre,75,false
1995,Japon,Yukio Motoki,Centre,60,false
1995,Japon,Tsutomu Matsuda,Ailier,64,false
1995,Japon,Terunori Masuho,Ailier,62,false
1995,Japon,Lopeti Oto,Ailier,60,false
1995,Japon,Yoshihito Yoshida,Ailier,63,false
1995,Japon,Kiyoshi Imaizumi,Arriere,64,false
1995,Nouvelle_Zélande,Olo Brown,Pilier,86,false
1995,Nouvelle_Zélande,Craig Dowd,Pilier,84,false
1995,Nouvelle_Zélande,Richard Loe,Pilier,82,false
1995,Nouvelle_Zélande,Sean Fitzpatrick,Talonneur,92,false
1995,Nouvelle_Zélande,Norm Hewitt,Talonneur,84,false
1995,Nouvelle_Zélande,Robin Brooke,DeuxiemeLigne,86,false
1995,Nouvelle_Zélande,Blair Larsen,DeuxiemeLigne,84,false
1995,Nouvelle_Zélande,Ian Jones,DeuxiemeLigne,88,false
1995,Nouvelle_Zélande,Mike Brewer,TroisiemeLigneAile,86,false
1995,Nouvelle_Zélande,Josh Kronfeld,TroisiemeLigneAile,88,false
1995,Nouvelle_Zélande,Jamie Joseph,TroisiemeLigneAile,82,false
1995,Nouvelle_Zélande,Paul Henderson,TroisiemeLigneAile,85,false
1995,Nouvelle_Zélande,Kevin Schuler,TroisiemeLigneAile,83,false
1995,Nouvelle_Zélande,Zinzan Brooke,TroisiemeLigneCentre,91,false
1995,Nouvelle_Zélande,Graeme Bachop,DemiDeMelee,86,false
1995,Nouvelle_Zélande,Ant Strachan,DemiDeMelee,84,false
1995,Nouvelle_Zélande,Andrew Mehrtens,DemiOuverture,93,true
1995,Nouvelle_Zélande,Simon Culhane,DemiOuverture,84,true
1995,Nouvelle_Zélande,Frank Bunce,Centre,89,false
1995,Nouvelle_Zélande,Walter Little,Centre,84,false
1995,Nouvelle_Zélande,Alama Ieremia,Centre,82,false
1995,Nouvelle_Zélande,Jonah Lomu,Ailier,97,false
1995,Nouvelle_Zélande,Jeff Wilson,Ailier,90,false
1995,Nouvelle_Zélande,Eric Rush,Ailier,82,false
1995,Nouvelle_Zélande,Marc Ellis,Ailier,85,false
1995,Nouvelle_Zélande,Glen Osborne,Arriere,86,false
1995,Pays_de_Galles,John Davies,Pilier,79,false
1995,Pays_de_Galles,Ricky Evans,Pilier,77,false
1995,Pays_de_Galles,Mike Griffiths,Pilier,75,false
1995,Pays_de_Galles,Spencer John,Pilier,78,false
1995,Pays_de_Galles,Jonathan Humphreys,Talonneur,79,false
1995,Pays_de_Galles,Garin Jenkins,Talonneur,77,false
1995,Pays_de_Galles,Derwyn Jones,DeuxiemeLigne,79,false
1995,Pays_de_Galles,Gareth Llewellyn,DeuxiemeLigne,77,false
1995,Pays_de_Galles,Greg Prosser,DeuxiemeLigne,75,false
1995,Pays_de_Galles,Stuart Roy,DeuxiemeLigne,78,false
1995,Pays_de_Galles,Mark Bennett,TroisiemeLigneAile,79,false
1995,Pays_de_Galles,Stuart Davies,TroisiemeLigneAile,77,false
1995,Pays_de_Galles,Hemi Taylor,TroisiemeLigneAile,75,false
1995,Pays_de_Galles,Emyr Lewis,TroisiemeLigneCentre,79,false
1995,Pays_de_Galles,Robert Jones,DemiDeMelee,79,false
1995,Pays_de_Galles,Andy Moore,DemiDeMelee,77,false
1995,Pays_de_Galles,Adrian Davies,DemiOuverture,79,true
1995,Pays_de_Galles,David Wyn Evans,DemiOuverture,77,true
1995,Pays_de_Galles,Neil Jenkins,DemiOuverture,88,true
1995,Pays_de_Galles,Mike Hall,Centre,79,false
1995,Pays_de_Galles,Gareth Jones,Centre,77,false
1995,Pays_de_Galles,Gareth Thomas,Centre,85,false
1995,Pays_de_Galles,Ieuan Evans,Ailier,85,false
1995,Pays_de_Galles,Steve Ford,Ailier,77,false
1995,Pays_de_Galles,Wayne Proctor,Ailier,75,false
1995,Pays_de_Galles,Tony Clement,Arriere,79,true
1995,Pays_de_Galles,Justin Thomas,Arriere,77,false
1995,France,Louis Armary,Pilier,84,false
1995,France,Laurent Bénézech,Pilier,82,false
1995,France,Christian Califano,Pilier,87,false
1995,France,Philippe Gallart,Pilier,83,false
1995,France,Jean-Michel Gonzalez,Talonneur,84,false
1995,France,Marc de Rougemont,Talonneur,82,false
1995,France,Olivier Brouzet,DeuxiemeLigne,84,false
1995,France,Olivier Merle,DeuxiemeLigne,86,false
1995,France,Olivier Roumat,DeuxiemeLigne,80,false
1995,France,Abdelatif Benazzi,TroisiemeLigneAile,90,false
1995,France,Philippe Benetton,TroisiemeLigneAile,82,false
1995,France,Laurent Cabannes,TroisiemeLigneAile,80,false
1995,France,Arnaud Costes,TroisiemeLigneAile,83,false
1995,France,Marc Cécillon,TroisiemeLigneCentre,84,false
1995,France,Albert Cigagna,TroisiemeLigneCentre,82,false
1995,France,Guy Accoceberry,DemiDeMelee,84,false
1995,France,Aubin Hueber,DemiDeMelee,82,false
1995,France,Fabien Galthié,DemiDeMelee,91,false
1995,France,Christophe Deylaud,DemiOuverture,84,true
1995,France,Yann Delaigue,DemiOuverture,82,true
1995,France,Thierry Lacroix,Centre,87,true
1995,France,Franck Mesnel,Centre,82,false
1995,France,Philippe Sella,Centre,90,false
1995,France,Émile Ntamack,Ailier,89,false
1995,France,Philippe Saint-André,Ailier,88,false
1995,France,William Téchoueyres,Ailier,80,false
1995,France,Jean-Luc Sadourny,Arriere,85,false
1995,France,Sébastien Viars,Arriere,82,true
1995,Cote_d_Ivoire,Ernest Bley,Pilier,57,false
1995,Cote_d_Ivoire,Toussaint Djehi,Pilier,55,false
1995,Cote_d_Ivoire,Jean-Pascal Ezoua,Pilier,53,false
1995,Cote_d_Ivoire,Daniel Quansah,Pilier,56,false
1995,Cote_d_Ivoire,Édouard Angoran,Talonneur,57,false
1995,Cote_d_Ivoire,Achille Niamien,Talonneur,55,false
1995,Cote_d_Ivoire,Bléou Aka,DeuxiemeLigne,57,false
1995,Cote_d_Ivoire,Gilbert Bado,DeuxiemeLigne,55,false
1995,Cote_d_Ivoire,Amidou Koné,DeuxiemeLigne,53,false
1995,Cote_d_Ivoire,Soumaïla Koné,DeuxiemeLigne,56,false
1995,Cote_d_Ivoire,Alfred Okou,TroisiemeLigneAile,57,false
1995,Cote_d_Ivoire,Patrice Pere,TroisiemeLigneAile,55,false
1995,Cote_d_Ivoire,Ismaila Lassissi,TroisiemeLigneAile,53,false
1995,Cote_d_Ivoire,Djakaria Sanoko,TroisiemeLigneCentre,57,false
1995,Cote_d_Ivoire,Félix Dago,DemiDeMelee,57,false
1995,Cote_d_Ivoire,Frédéric Dupont,DemiDeMelee,55,false
1995,Cote_d_Ivoire,Aboubakar Camara,DemiOuverture,57,true
1995,Cote_d_Ivoire,Athanase Dali,DemiOuverture,55,true
1995,Cote_d_Ivoire,Thierry Kouame,Centre,57,false
1995,Cote_d_Ivoire,Lucien Niakou,Centre,55,false
1995,Cote_d_Ivoire,Jean-Baptiste Sathiq,Centre,53,false
1995,Cote_d_Ivoire,Paulin Bouazo,Ailier,57,false
1995,Cote_d_Ivoire,Max Brito,Ailier,60,false
1995,Cote_d_Ivoire,Célestin N'Gbala,Ailier,53,false
1995,Cote_d_Ivoire,Aboubacar Soulama,Ailier,56,false
1995,Cote_d_Ivoire,Victor Kouassi,Arriere,57,false
1995,Écosse,Dave Hilton,Pilier,78,false
1995,Écosse,John Manson,Pilier,76,false
1995,Écosse,Peter Wright,Pilier,74,false
1995,Écosse,Paul Burnell,Pilier,77,false
1995,Écosse,Kenny Milne,Talonneur,78,false
1995,Écosse,Kevin McKenzie,Talonneur,76,false
1995,Écosse,Stewart Campbell,DeuxiemeLigne,78,false
1995,Écosse,Damian Cronin,DeuxiemeLigne,76,false
1995,Écosse,Jeremy Richardson,DeuxiemeLigne,74,false
1995,Écosse,Doddie Weir,DeuxiemeLigne,84,false
1995,Écosse,Rob Wainwright,TroisiemeLigneAile,78,false
1995,Écosse,Peter Walton,TroisiemeLigneAile,76,false
1995,Écosse,Iain Morrison,TroisiemeLigneAile,74,false
1995,Écosse,Ian Smith,TroisiemeLigneAile,77,false
1995,Écosse,Eric Peters,TroisiemeLigneCentre,78,false
1995,Écosse,Bryan Redpath,DemiDeMelee,78,false
1995,Écosse,Derrick Patterson,DemiDeMelee,76,false
1995,Écosse,Craig Chalmers,DemiOuverture,78,true
1995,Écosse,Scott Hastings,Centre,83,false
1995,Écosse,Ian Jardine,Centre,76,false
1995,Écosse,Graham Shiel,Centre,74,false
1995,Écosse,Kenny Logan,Ailier,83,true
1995,Écosse,Craig Joiner,Ailier,76,false
1995,Écosse,Tony Stanger,Ailier,74,false
1995,Écosse,Gavin Hastings,Arriere,89,true
1995,Écosse,Cameron Glasgow,Arriere,76,false
1995,Tonga,Tu'akalau Fukofuka,Pilier,68,false
1995,Tonga,Etuini Talakai,Pilier,66,false
1995,Tonga,Takau Lutua,Pilier,64,false
1995,Tonga,Saili Fe'ao,Pilier,67,false
1995,Tonga,Fe'ao Vunipola,Talonneur,68,false
1995,Tonga,Fololisi Masila,Talonneur,66,false
1995,Tonga,Pouvalu Latukefu,DeuxiemeLigne,68,false
1995,Tonga,Falamani Mafi,DeuxiemeLigne,66,false
1995,Tonga,Inoke Afeaki,DeuxiemeLigne,64,false
1995,Tonga,Willie Lose,DeuxiemeLigne,67,false
1995,Tonga,Ipolito Fenukitau,TroisiemeLigneAile,68,false
1995,Tonga,Alifeleti Fakaongo,TroisiemeLigneAile,66,false
1995,Tonga,Feleti Mahoni,TroisiemeLigneAile,64,false
1995,Tonga,Mana Otai,TroisiemeLigneCentre,68,false
1995,Tonga,Manu Vunipola,DemiDeMelee,68,false
1995,Tonga,Nafe Tufui,DemiDeMelee,66,false
1995,Tonga,Akuila Mafi,DemiOuverture,68,true
1995,Tonga,Falanisi Manukia,DemiOuverture,66,true
1995,Tonga,Elisi Vunipola,DemiOuverture,64,true
1995,Tonga,Penieli Latu,Centre,68,false
1995,Tonga,Simana Mafileo,Centre,66,false
1995,Tonga,David Manako,Centre,64,false
1995,Tonga,Unuoi Va'enuku,Centre,67,false
1995,Tonga,Alasika Taufa,Ailier,68,false
1995,Tonga,Tevita Va'enuku,Ailier,66,false
1995,Tonga,Taipe Isitolo,Arriere,68,false
1995,Tonga,Sateki Tuipulotu,Arriere,66,true
1991,Angleterre,Jason Leonard,Pilier,86,False
1991,Angleterre,Jeff Probyn,Pilier,84,False
1991,Angleterre,Gary Pearce,Pilier,82,False
1991,Angleterre,Paul Rendall,Pilier,85,False
1991,Angleterre,Brian Moore,Talonneur,87,False
1991,Angleterre,John Olver,Talonneur,84,False
1991,Angleterre,Paul Ackford,DeuxiemeLigne,86,False
1991,Angleterre,Wade Dooley,DeuxiemeLigne,84,False
1991,Angleterre,Nigel Redman,DeuxiemeLigne,82,False
1991,Angleterre,Mickey Skinner,TroisiemeLigneAile,86,False
1991,Angleterre,Peter Winterbottom,TroisiemeLigneAile,84,False
1991,Angleterre,Gary Rees,TroisiemeLigneAile,82,False
1991,Angleterre,Mike Teague,TroisiemeLigneCentre,86,False
1991,Angleterre,Dean Richards,TroisiemeLigneCentre,84,False
1991,Angleterre,Richard Hill,DemiDeMelee,86,False
1991,Angleterre,Rob Andrew,DemiOuverture,88,True
1991,Angleterre,Jeremy Guscott,Centre,88,False
1991,Angleterre,Will Carling,Centre,87,False
1991,Angleterre,Rory Underwood,Ailier,86,False
1991,Angleterre,Simon Halliday,Ailier,84,False
1991,Angleterre,Nigel Heslop,Ailier,82,False
1991,Angleterre,Chris Oti,Ailier,85,False
1991,Angleterre,Jonathan Webb,Arriere,86,True
1991,Angleterre,Simon Hodgkinson,Arriere,84,True
1991,USA,Chris lippert,Pilier,63,False
1991,USA,Lance Manga,Pilier,61,False
1991,USA,Norm Mottram,Pilier,59,False
1991,USA,Fred Paoli,Pilier,62,False
1991,USA,Tony Flay,Talonneur,63,False
1991,USA,Pat Johnson,Talonneur,61,False
1991,USA,Kevin Swords,DeuxiemeLigne,63,False
1991,USA,Chuck Tunnacliffe,DeuxiemeLigne,61,False
1991,USA,Bill Leversee,DeuxiemeLigne,59,False
1991,USA,Shawn Lipman,TroisiemeLigneAile,63,False
1991,USA,Rob Farley,TroisiemeLigneAile,61,False
1991,USA,Mark Sawicki,TroisiemeLigneAile,59,False
1991,USA,Jay Wilkerson,TroisiemeLigneAile,62,False
1991,USA,Tony Ridnell,TroisiemeLigneCentre,63,False
1991,USA,Brian Vizard,TroisiemeLigneCentre,61,False
1991,USA,Barry Daily,DemiDeMelee,63,False
1991,USA,Mark Pidcock,DemiDeMelee,61,False
1991,USA,Chris O'Brien,DemiOuverture,63,False
1991,USA,Mike de Jong,DemiOuverture,61,False
1991,USA,Joe Burke,Centre,63,False
1991,USA,Kevin Higgins,Centre,61,False
1991,USA,Mark Williams,Centre,59,False
1991,USA,Gary Hein,Ailier,63,False
1991,USA,Eric Whitaker,Ailier,61,False
1991,USA,Ray Nelson,Arriere,63,False
1991,USA,Paul Sheehy,Arriere,61,False
1991,Italie,Massimo Cuttitta,Pilier,72,False
1991,Italie,Franco Properzi,Pilier,70,False
1991,Italie,Giovanni Grespan,Pilier,68,False
1991,Italie,Guido Rossi,Pilier,71,False
1991,Italie,Giancarlo Pivetta,Talonneur,72,False
1991,Italie,Carlo Orlandi,Talonneur,70,False
1991,Italie,Roberto Favaro,DeuxiemeLigne,72,False
1991,Italie,Giambattista Croci,DeuxiemeLigne,70,False
1991,Italie,Antonio Colella,DeuxiemeLigne,68,False
1991,Italie,Gianni Zanon,TroisiemeLigneAile,72,False
1991,Italie,Massimo Giovanelli,TroisiemeLigneAile,70,False
1991,Italie,Carlo Checchinato,TroisiemeLigneAile,68,False
1991,Italie,Roberto Saetti,TroisiemeLigneCentre,72,False
1991,Italie,Ivan Francescato,DemiDeMelee,72,False
1991,Italie,Francesco Pietrosanti,DemiDeMelee,70,False
1991,Italie,Diego Domínguez,DemiOuverture,86,False
1991,Italie,Stefano Barba,Centre,72,False
1991,Italie,Fabio Gaetaniello,Centre,70,False
1991,Italie,Stefano Bordon,Centre,68,False
1991,Italie,Massimo Bonomi,Centre,71,False
1991,Italie,Paolo Vaccari,Ailier,72,False
1991,Italie,Marcello Cuttitta,Ailier,70,False
1991,Italie,Edgardo Venturi,Ailier,68,False
1991,Italie,Luigi Troiani,Arriere,72,False
1991,Italie,Daniele Tebaldi,Arriere,70,False
1991,Nouvelle_Zélande,Steve McDowall,Pilier,85,False
1991,Nouvelle_Zélande,Richard Loe,Pilier,83,False
1991,Nouvelle_Zélande,Graham Purvis,Pilier,81,False
1991,Nouvelle_Zélande,Craig Dowd,Pilier,84,False
1991,Nouvelle_Zélande,Sean Fitzpatrick,Talonneur,92,False
1991,Nouvelle_Zélande,Ian Jones,DeuxiemeLigne,85,False
1991,Nouvelle_Zélande,Gary Whetton,DeuxiemeLigne,83,False
1991,Nouvelle_Zélande,Michael Jones,TroisiemeLigneAile,91,False
1991,Nouvelle_Zélande,Paul Henderson,TroisiemeLigneAile,83,False
1991,Nouvelle_Zélande,Mark Carter,TroisiemeLigneAile,81,False
1991,Nouvelle_Zélande,Andy Earl,TroisiemeLigneAile,84,False
1991,Nouvelle_Zélande,Alan Whetton,TroisiemeLigneAile,82,False
1991,Nouvelle_Zélande,Zinzan Brooke,TroisiemeLigneCentre,90,False
1991,Nouvelle_Zélande,Graeme Bachop,DemiDeMelee,85,False
1991,Nouvelle_Zélande,Jason Hewett,DemiDeMelee,83,False
1991,Nouvelle_Zélande,Grant Fox,DemiOuverture,91,True
1991,Nouvelle_Zélande,Jon Preston,DemiOuverture,83,False
1991,Nouvelle_Zélande,Shayne Philpott,DemiOuverture,81,False
1991,Nouvelle_Zélande,Craig Innes,Centre,85,False
1991,Nouvelle_Zélande,Walter Little,Centre,83,False
1991,Nouvelle_Zélande,Bernie McCahill,Centre,81,False
1991,Nouvelle_Zélande,Va'aiga Tuigamala,Ailier,85,False
1991,Nouvelle_Zélande,John Kirwan,Ailier,89,False
1991,Nouvelle_Zélande,Terry Wright,Ailier,81,False
1991,Nouvelle_Zélande,John Timu,Arriere,85,False
1991,Nouvelle_Zélande,Kieran Crowley,Arriere,83,False
1991,Écosse,David Sole,Pilier,83,False
1991,Écosse,Paul Burnell,Pilier,81,False
1991,Écosse,John Allan,Talonneur,83,False
1991,Écosse,Kenny Milne,Talonneur,81,False
1991,Écosse,Chris Gray,DeuxiemeLigne,83,False
1991,Écosse,Doddie Weir,DeuxiemeLigne,81,False
1991,Écosse,Damian Cronin,DeuxiemeLigne,79,False
1991,Écosse,John Jeffrey,TroisiemeLigneAile,83,False
1991,Écosse,Finlay Calder,TroisiemeLigneAile,81,False
1991,Écosse,Derek Turnbull,TroisiemeLigneAile,79,False
1991,Écosse,Derek White,TroisiemeLigneCentre,83,False
1991,Écosse,Graham Marshall,TroisiemeLigneCentre,81,False
1991,Écosse,Gary Armstrong,DemiDeMelee,87,False
1991,Écosse,Greig Oliver,DemiDeMelee,81,False
1991,Écosse,Craig Chalmers,DemiOuverture,83,True
1991,Écosse,Douglas Wyllie,DemiOuverture,81,False
1991,Écosse,Sean Lineen,Centre,83,False
1991,Écosse,Scott Hastings,Centre,81,False
1991,Écosse,Graham Shiel,Centre,79,False
1991,Écosse,Iwan Tukalo,Ailier,83,False
1991,Écosse,Tony Stanger,Ailier,81,False
1991,Écosse,Gavin Hastings,Arriere,90,True
1991,Écosse,Peter Dods,Arriere,81,False
1991,Irlande,Jack Clarke,Pilier,79,False
1991,Irlande,Gary Halpin,Pilier,77,False
1991,Irlande,Nick Popplewell,Pilier,75,False
1991,Irlande,Des Fitzgerald,Pilier,78,False
1991,Irlande,Terry Kingston,Talonneur,79,False
1991,Irlande,Steve Smith,Talonneur,77,False
1991,Irlande,Neil Francis,DeuxiemeLigne,79,False
1991,Irlande,Donal Lenihan,DeuxiemeLigne,77,False
1991,Irlande,Phillip Matthews,TroisiemeLigneAile,79,False
1991,Irlande,Brian Robinson,TroisiemeLigneAile,77,False
1991,Irlande,Noel Mannion,TroisiemeLigneCentre,79,False
1991,Irlande,Fergus Aherne,DemiDeMelee,79,False
1991,Irlande,Rob Saunders,DemiDeMelee,77,False
1991,Irlande,Ralph Keyes,DemiOuverture,79,True
1991,Irlande,David Curtis,Centre,79,False
1991,Irlande,Vince Cunningham,Centre,77,False
1991,Irlande,Brendan Mullin,Centre,75,False
1991,Irlande,Pat O'Hara,Ailier,79,False
1991,Irlande,Keith Crossan,Ailier,77,False
1991,Irlande,Gordon Hamilton,Ailier,75,False
1991,Irlande,Simon Geoghegan,Ailier,78,False
1991,Irlande,Kenny Murphy,Arriere,79,False
1991,Irlande,Jim Staples,Arriere,77,False
1991,Japon,Osamu Ota,Pilier,62,False
1991,Japon,Masanori Takura,Pilier,60,False
1991,Japon,Kenichi Kimura,Pilier,58,False
1991,Japon,Kazuaki Takahashi,Pilier,61,False
1991,Japon,Tsuyoshi Fujita,Talonneur,62,False
1991,Japon,Masahiro Kunda,Talonneur,60,False
1991,Japon,Toshiyuki Hayashi,DeuxiemeLigne,62,False
1991,Japon,Atsushi Oyagi,DeuxiemeLigne,60,False
1991,Japon,Ekeroma Luaiufi,DeuxiemeLigne,58,False
1991,Japon,Hirofumi Ouchi,TroisiemeLigneAile,62,False
1991,Japon,Hiroyuki Kajihara,TroisiemeLigneAile,60,False
1991,Japon,Katsufumi Miyamoto,TroisiemeLigneAile,58,False
1991,Japon,Shuji Nakashima,TroisiemeLigneAile,61,False
1991,Japon,Sinali Latu,TroisiemeLigneCentre,62,False
1991,Japon,Masami Horikoshi,DemiDeMelee,62,False
1991,Japon,Wataru Murata,DemiDeMelee,60,False
1991,Japon,Katsuhiro Matsuo,DemiOuverture,62,False
1991,Japon,Shinobu Aoki,DemiOuverture,60,False
1991,Japon,Seiji Hirao,Centre,62,False
1991,Japon,Eiji Kutsuki,Centre,60,False
1991,Japon,Yukio Motoki,Centre,58,False
1991,Japon,Yoshihito Yoshida,Ailier,62,False
1991,Japon,Terunori Masuho,Ailier,60,False
1991,Japon,Tsutomu Matsuda,Ailier,58,False
1991,Japon,Tatsuya Maeda,Arriere,62,False
1991,Japon,Takahiro Hosokawa,Arriere,60,False
1991,Zimbabwe,Adrian Garvey,Pilier,58,False
1991,Zimbabwe,Robin Hunter,Pilier,56,False
1991,Zimbabwe,Alexander Nicholls,Pilier,54,False
1991,Zimbabwe,Chris Roberts,Pilier,57,False
1991,Zimbabwe,Gary Snyder,Pilier,55,False
1991,Zimbabwe,Brian Beattie,Talonneur,58,False
1991,Zimbabwe,Chris Botha,DeuxiemeLigne,58,False
1991,Zimbabwe,Rob Demblon,DeuxiemeLigne,56,False
1991,Zimbabwe,Michael Martin,DeuxiemeLigne,54,False
1991,Zimbabwe,Brendon Dawson,TroisiemeLigneAile,58,False
1991,Zimbabwe,Darren Muirhead,TroisiemeLigneAile,56,False
1991,Zimbabwe,Honeywell Nguruve,TroisiemeLigneAile,54,False
1991,Zimbabwe,Brenton Catterall,TroisiemeLigneCentre,58,False
1991,Zimbabwe,Andy Ferreira,DemiDeMelee,58,False
1991,Zimbabwe,Ewan MacMillan,DemiDeMelee,56,False
1991,Zimbabwe,Craig Brown,DemiOuverture,58,False
1991,Zimbabwe,Ralph Kuhn,DemiOuverture,56,False
1991,Zimbabwe,Mark Letcher,Centre,58,False
1991,Zimbabwe,Richard Tsimba,Centre,56,False
1991,Zimbabwe,Elimon Chimbima,Ailier,58,False
1991,Zimbabwe,William Schultz,Ailier,56,False
1991,Zimbabwe,Dave Walters,Ailier,54,False
1991,Zimbabwe,Brian Currin,Arriere,58,False
1991,Zimbabwe,Ian Noble,Arriere,56,False
1991,Argentine,Luis Molina,Pilier,74,False
1991,Argentine,Diego Cash,Pilier,72,False
1991,Argentine,Manuel Aguirre,Pilier,70,False
1991,Argentine,Federico Méndez,Talonneur,74,False
1991,Argentine,Roberto Le Fort,Talonneur,72,False
1991,Argentine,Mariano Bosch,Talonneur,70,False
1991,Argentine,Mariano Lombardi,Talonneur,73,False
1991,Argentine,Pablo Buabse,DeuxiemeLigne,74,False
1991,Argentine,Pedro Sporleder,DeuxiemeLigne,72,False
1991,Argentine,Germán Llanes,DeuxiemeLigne,70,False
